month,day,number,amount
3,12,200601,1
3,12,230202,2
3,12,201201,1
3,12,311811,1
3,12,220503,1
3,12,120205,1
3,12,150904,1
3,12,300203,2
3,12,301804,1
3,12,200608,1
3,12,151813,1
3,12,220703,2
3,12,340703,1
3,12,201301,1
3,12,100103,1
3,12,201502,1
3,12,332003,1
3,12,301602,1
3,12,220399,1
3,12,221201,1
3,12,200202,1
3,12,230399,1
3,12,311108,1
3,12,300606,1
3,13,120102,32
3,13,220515,3
3,13,120306,2
3,13,331908,1
3,13,301303,5
3,13,220606,2
3,13,100104,1
3,13,221202,7
3,13,120104,32
3,13,120313,15
3,13,150505,1
3,13,220513,6
3,13,151802,1
3,13,120101,14
3,13,200601,2
3,13,220405,2
3,13,312502,1
3,13,220202,4
3,13,300403,1
3,13,120106,8
3,13,220111,3
3,13,200199,1
3,13,130801,6
3,13,301106,1
3,13,301608,5
3,13,220502,1
3,13,201302,2
3,13,150504,3
3,13,220106,1
3,13,130201,1
3,13,220799,2
3,13,220107,2
3,13,220704,2
3,13,220208,3
3,13,220402,2
3,13,100101,3
3,13,201499,1
3,13,130101,4
3,13,301801,2
3,13,220801,2
3,13,220403,2
3,13,120109,1
3,13,200105,4
3,13,220205,3
3,13,120307,2
3,13,151813,1
3,13,100102,1
3,13,200201,2
3,13,100504,1
3,13,120105,7
3,13,150101,2
3,13,220512,4
3,13,152101,4
3,13,200902,3
3,13,220108,1
3,13,231606,2
3,13,312601,3
3,13,220514,3
3,13,200605,1
3,13,220601,1
3,13,120309,2
3,13,220201,1
3,13,200805,1
3,13,300604,1
3,13,340703,2
3,13,151901,1
3,13,200701,2
3,13,230502,1
3,13,120303,2
3,13,200809,1
3,13,200602,1
3,13,151905,2
3,13,220501,2
3,13,231602,1
3,13,201111,1
3,13,231201,1
3,13,230703,1
3,13,331909,1
3,13,120302,1
3,13,220701,3
3,13,220708,1
3,13,120107,1
3,13,200705,1
3,13,230705,1
3,13,220599,3
3,13,201105,1
3,13,151701,1
3,13,230302,1
3,13,201104,1
3,13,151902,1
3,13,221001,1
3,13,120301,1
3,13,200603,1
3,13,300702,1
3,13,150503,2
3,13,220713,1
3,13,301607,2
3,13,100402,1
3,13,220709,1
3,13,200709,1
3,13,220302,3
3,13,200202,1
3,13,120205,1
3,13,311503,1
3,13,220503,1
3,13,201303,1
3,13,341502,1
3,13,120305,1
3,13,220305,1
3,13,230602,1
3,13,301804,1
3,13,201107,1
3,13,120204,2
3,13,220710,1
3,13,340701,1
3,13,150199,1
3,13,151809,1
3,13,301603,1
3,13,100401,1
3,13,201399,1
3,13,150102,1
3,13,150502,1
3,13,300801,1
3,13,230201,1
3,13,220199,1
3,13,100103,1
3,13,150105,1
3,13,230601,1
3,13,200706,1
3,13,220607,1
3,13,201306,1
3,13,220110,1
3,13,230704,1
3,13,311903,1
3,13,220508,1
3,13,301101,1
3,13,341701,1
3,14,210401,2
3,14,120104,36
3,14,200905,1
3,14,120105,12
3,14,340703,1
3,14,220603,2
3,14,120102,50
3,14,201107,1
3,14,220710,1
3,14,100404,2
3,14,120201,10
3,14,120106,12
3,14,100604,1
3,14,120313,23
3,14,150199,3
3,14,150503,3
3,14,100101,9
3,14,130801,5
3,14,341501,1
3,14,221101,2
3,14,120101,31
3,14,150504,4
3,14,120107,2
3,14,220303,1
3,14,200501,3
3,14,220205,6
3,14,301801,1
3,14,150509,1
3,14,151503,1
3,14,341502,1
3,14,152101,8
3,14,120309,2
3,14,210301,1
3,14,220799,2
3,14,220208,8
3,14,201003,1
3,14,220703,1
3,14,221005,3
3,14,220513,2
3,14,151099,3
3,14,200806,1
3,14,220302,6
3,14,120103,5
3,14,200711,1
3,14,151813,1
3,14,150505,1
3,14,220504,1
3,14,150501,6
3,14,230901,6
3,14,201111,3
3,14,100102,1
3,14,230703,1
3,14,151701,3
3,14,311704,1
3,14,220502,3
3,14,201302,3
3,14,220607,2
3,14,220699,1
3,14,151704,2
3,14,220106,1
3,14,301608,1
3,14,220399,4
3,14,200105,4
3,14,331903,2
3,14,151803,3
3,14,220112,5
3,14,201301,1
3,14,201404,2
3,14,120306,1
3,14,200809,3
3,14,220110,1
3,14,220102,1
3,14,221004,1
3,14,220409,1
3,14,300601,3
3,14,311204,1
3,14,200609,1
3,14,120302,1
3,14,231104,1
3,14,220802,1
3,14,220101,1
3,14,120204,3
3,14,220111,5
3,14,200399,1
3,14,220299,1
3,14,210402,1
3,14,220199,2
3,14,120205,1
3,14,151801,3
3,14,120303,3
3,14,220304,1
3,14,311911,1
3,14,312601,1
3,14,201103,2
3,14,220801,1
3,14,301303,2
3,14,230604,3
3,14,231302,1
3,14,340207,1
3,14,201501,2
3,14,200506,1
3,14,200805,2
3,14,130101,1
3,14,230305,1
3,14,200709,1
3,14,151809,1
3,14,210502,1
3,14,300704,1
3,14,200201,1
3,14,201105,1
3,14,200801,1
3,14,200906,1
3,14,110107,2
3,14,200803,1
3,14,220204,1
3,14,300606,1
3,14,150102,1
3,14,220305,1
3,14,220599,1
3,14,151804,1
3,14,150101,1
3,14,120307,4
3,14,151902,1
3,14,230601,1
3,14,210699,1
3,14,230399,1
3,14,150899,1
3,14,301603,3
3,14,220202,2
3,14,100402,1
3,14,230704,1
3,14,230103,2
3,14,210507,1
3,14,201306,1
3,14,110201,1
3,14,220402,2
3,14,200902,1
3,14,130803,1
3,14,201104,1
3,14,220503,1
3,14,110302,1
3,14,300604,1
3,14,301301,1
3,14,310502,1
3,14,120501,1
3,14,220109,1
3,15,120104,22
3,15,120303,4
3,15,300801,1
3,15,120102,17
3,15,201103,2
3,15,220606,1
3,15,120101,14
3,15,332103,1
3,15,120313,16
3,15,220699,1
3,15,220603,3
3,15,220711,1
3,15,120306,7
3,15,312205,2
3,15,120107,1
3,15,220599,3
3,15,152101,8
3,15,220403,1
3,15,220515,2
3,15,220399,3
3,15,150105,1
3,15,220299,1
3,15,332501,1
3,15,220513,4
3,15,200605,1
3,15,120105,5
3,15,130801,4
3,15,230304,2
3,15,120103,3
3,15,150501,3
3,15,220208,6
3,15,200601,1
3,15,201401,3
3,15,301802,3
3,15,311907,1
3,15,301101,1
3,15,120302,3
3,15,310701,1
3,15,151701,2
3,15,220405,3
3,15,200501,3
3,15,220106,4
3,15,220605,4
3,15,200803,1
3,15,201505,1
3,15,120501,1
3,15,100101,7
3,15,220501,1
3,15,220503,2
3,15,301805,1
3,15,120204,2
3,15,201302,2
3,15,200902,1
3,15,120106,5
3,15,150801,1
3,15,220205,2
3,15,120201,4
3,15,120109,1
3,15,230302,1
3,15,210601,1
3,15,210699,1
3,15,220511,2
3,15,151103,1
3,15,220107,1
3,15,301608,5
3,15,331903,2
3,15,231401,1
3,15,100104,2
3,15,220802,1
3,15,100401,1
3,15,200709,2
3,15,221202,3
3,15,230604,1
3,15,230901,2
3,15,200903,1
3,15,200105,8
3,15,120307,3
3,15,230103,1
3,15,220302,3
3,15,301801,1
3,15,200602,1
3,15,301602,2
3,15,301606,2
3,15,300602,3
3,15,200806,1
3,15,150504,2
3,15,200711,1
3,15,220504,1
3,15,331905,2
3,15,100404,1
3,15,150102,1
3,15,221099,1
3,15,230703,1
3,15,220601,1
3,15,231602,2
3,15,201101,1
3,15,120309,2
3,15,200599,2
3,15,301301,1
3,15,200505,1
3,15,230705,1
3,15,220904,1
3,15,200201,3
3,15,220202,1
3,15,201404,1
3,15,151809,1
3,15,200199,1
3,15,301303,1
3,15,220111,2
3,15,301603,1
3,15,150502,1
3,15,100402,1
3,15,210504,1
3,15,220607,1
3,15,201102,1
3,15,230101,1
3,15,201502,1
3,15,201107,2
3,15,220499,1
3,15,300203,1
3,15,300204,1
3,15,130803,2
3,15,150503,1
3,15,120205,1
3,15,231103,1
3,15,200603,1
3,15,311108,1
3,15,220113,1
3,15,150506,1
3,15,130101,1
3,15,151813,1
3,15,301304,1
3,16,220302,4
3,16,200502,1
3,16,120102,27
3,16,120307,5
3,16,200301,2
3,16,231602,1
3,16,220111,4
3,16,120101,17
3,16,200501,1
3,16,230604,2
3,16,200809,1
3,16,201103,4
3,16,120313,12
3,16,201303,1
3,16,120204,5
3,16,220199,2
3,16,301301,4
3,16,120309,4
3,16,220205,5
3,16,301804,4
3,16,100404,1
3,16,120104,23
3,16,301004,2
3,16,120105,9
3,16,220203,1
3,16,130801,3
3,16,200607,2
3,16,301603,3
3,16,151801,4
3,16,220513,3
3,16,220106,5
3,16,220208,4
3,16,200803,1
3,16,201299,1
3,16,210503,1
3,16,220201,1
3,16,220399,5
3,16,220699,1
3,16,220605,2
3,16,230599,1
3,16,151807,2
3,16,300604,2
3,16,201401,2
3,16,301606,1
3,16,201404,1
3,16,120201,5
3,16,210501,2
3,16,220515,1
3,16,120103,4
3,16,230901,1
3,16,100101,4
3,16,200201,1
3,16,151099,1
3,16,220511,1
3,16,220904,1
3,16,220608,1
3,16,120306,8
3,16,120106,2
3,16,200505,1
3,16,300602,1
3,16,120501,2
3,16,300202,1
3,16,152101,6
3,16,150504,4
3,16,231301,1
3,16,220108,1
3,16,220305,1
3,16,200807,1
3,16,220107,1
3,16,231102,2
3,16,340704,1
3,16,200903,3
3,16,201306,1
3,16,220105,1
3,16,220512,2
3,16,120107,1
3,16,120303,1
3,16,230705,1
3,16,220304,1
3,16,220508,1
3,16,210502,1
3,16,210601,2
3,16,200204,1
3,16,311907,1
3,16,220102,2
3,16,120302,2
3,16,301805,2
3,16,332199,1
3,16,230302,1
3,16,221004,1
3,16,230399,3
3,16,220113,1
3,16,220204,2
3,16,220109,2
3,16,300701,3
3,16,200806,1
3,16,210402,2
3,16,110107,1
3,16,201505,1
3,16,130803,1
3,16,151899,1
3,16,331908,1
3,16,120109,1
3,16,201101,1
3,16,200601,3
3,16,201199,1
3,16,201302,1
3,16,230701,1
3,16,301801,1
3,16,150802,1
3,16,300601,2
3,16,151301,1
3,16,221005,2
3,16,301608,1
3,16,201102,1
3,16,220703,1
3,16,220713,1
3,16,120205,2
3,16,332103,1
3,16,150503,1
3,16,200402,1
3,16,301802,1
3,16,151701,1
3,16,200708,2
3,16,200705,1
3,16,301702,1
3,16,200811,1
3,16,100104,2
3,16,150105,1
3,16,120301,1
3,16,151809,1
3,16,220301,1
3,17,130801,4
3,17,120306,13
3,17,220510,1
3,17,120105,6
3,17,210504,1
3,17,120102,24
3,17,220607,1
3,17,220202,1
3,17,120104,24
3,17,120302,5
3,17,301301,3
3,17,120313,6
3,17,200501,7
3,17,110107,1
3,17,120106,6
3,17,120101,18
3,17,300701,1
3,17,120309,3
3,17,220502,1
3,17,100101,8
3,17,151803,2
3,17,150501,4
3,17,130603,1
3,17,130101,6
3,17,150502,4
3,17,120109,2
3,17,220208,4
3,17,110301,1
3,17,200201,1
3,17,201404,2
3,17,220302,2
3,17,151503,2
3,17,230102,1
3,17,120103,2
3,17,100104,3
3,17,120307,7
3,17,210301,3
3,17,200902,2
3,17,200806,1
3,17,220106,4
3,17,150504,3
3,17,201005,1
3,17,200603,2
3,17,220102,1
3,17,301603,2
3,17,200608,2
3,17,200702,1
3,17,231001,1
3,17,340202,1
3,17,220707,1
3,17,120303,2
3,17,230501,1
3,17,221003,1
3,17,230103,3
3,17,220513,3
3,17,220205,3
3,17,220111,1
3,17,200105,2
3,17,152101,3
3,17,220512,1
3,17,300801,1
3,17,201505,1
3,17,201105,1
3,17,200805,3
3,17,200804,1
3,17,151801,2
3,17,201403,1
3,17,200708,1
3,17,201405,1
3,17,301608,1
3,17,230101,1
3,17,231601,2
3,17,220405,1
3,17,151899,2
3,17,120107,3
3,17,342701,1
3,17,120301,2
3,17,301801,1
3,17,220299,1
3,17,201401,1
3,17,200203,1
3,17,220801,1
3,17,220802,1
3,17,322701,1
3,17,201302,2
3,17,311604,1
3,17,200706,1
3,17,120201,4
3,17,230202,1
3,17,201201,1
3,17,200607,1
3,17,201001,1
3,17,130803,1
3,17,342605,1
3,17,231602,1
3,17,301804,1
3,17,300601,1
3,17,220701,1
3,17,220606,1
3,17,200604,1
3,17,200502,1
3,17,151701,1
3,17,200505,1
3,17,301802,1
3,17,150102,1
3,17,201104,1
3,17,150506,1
3,17,120204,1
3,17,221202,1
3,17,220204,1
3,17,151806,1
3,18,200602,1
3,18,120313,29
3,18,120201,6
3,18,220208,13
3,18,120102,38
3,18,120101,19
3,18,100104,11
3,18,230705,1
3,18,220605,5
3,18,301301,4
3,18,130801,8
3,18,120104,46
3,18,100402,1
3,18,120301,2
3,18,220603,2
3,18,120306,20
3,18,120107,3
3,18,120303,2
3,18,340301,1
3,18,120501,5
3,18,220703,1
3,18,120105,9
3,18,200599,1
3,18,201502,4
3,18,220205,4
3,18,221202,2
3,18,220302,10
3,18,220199,1
3,18,220502,2
3,18,151902,2
3,18,201403,5
3,18,201401,8
3,18,301805,2
3,18,311904,1
3,18,152101,13
3,18,120106,3
3,18,200201,5
3,18,321710,1
3,18,120307,17
3,18,300801,1
3,18,220204,2
3,18,201103,2
3,18,151701,3
3,18,151002,2
3,18,150404,1
3,18,220106,1
3,18,200603,1
3,18,151801,3
3,18,200709,1
3,18,230703,1
3,18,301608,4
3,18,100101,9
3,18,150101,2
3,18,120309,8
3,18,201104,1
3,18,220513,3
3,18,200703,1
3,18,220607,7
3,18,301603,7
3,18,220801,6
3,18,201302,1
3,18,220113,2
3,18,220503,1
3,18,301802,2
3,18,201111,1
3,18,130803,6
3,18,200601,3
3,18,301804,3
3,18,331905,1
3,18,230203,1
3,18,150501,1
3,18,220512,5
3,18,220299,1
3,18,150104,1
3,18,230601,1
3,18,220902,1
3,18,151810,2
3,18,210601,1
3,18,130101,1
3,18,230102,1
3,18,301607,1
3,18,151802,3
3,18,311706,1
3,18,220515,1
3,18,200501,1
3,18,200199,1
3,18,100504,2
3,18,120302,4
3,18,200105,3
3,18,200809,2
3,18,120109,2
3,18,120205,1
3,18,200803,1
3,18,342805,1
3,18,150505,2
3,18,120103,4
3,18,220110,7
3,18,210499,1
3,18,230101,1
3,18,120305,2
3,18,201107,2
3,18,220305,1
3,18,220701,1
3,18,200906,1
3,18,110201,1
3,18,220301,2
3,18,220599,1
3,18,220102,2
3,18,120204,2
3,18,230304,1
3,18,301002,1
3,18,150503,2
3,18,220307,1
3,18,301606,1
3,18,220699,2
3,18,200505,1
3,18,150504,1
3,18,220405,5
3,18,201304,1
3,18,201105,1
3,18,151805,1
3,18,201106,1
3,18,210402,2
3,18,151299,1
3,18,301801,3
3,18,220710,1
3,18,151813,1
3,18,220406,1
3,18,150202,1
3,18,342905,1
3,18,200903,1
3,18,220107,1
3,18,301101,1
3,18,201505,1
3,18,220905,1
3,18,220904,1
3,18,110107,2
3,18,220604,1
3,18,311809,1
3,18,200805,1
3,18,220304,1
3,18,220203,1
3,18,220402,1
3,18,230302,1
3,18,201306,1
3,18,220702,1
3,18,151804,1
3,18,201004,1
3,18,201499,1
3,18,200802,1
3,18,151899,1
3,18,220103,1
3,18,130201,1
3,18,110203,1
3,18,220112,1
3,18,201501,1
3,18,301701,1
3,18,150302,1
3,18,220111,1
3,18,220101,1
3,18,220403,1
3,19,120104,30
3,19,301608,2
3,19,200201,4
3,19,201404,3
3,19,120102,27
3,19,220208,2
3,19,220513,2
3,19,151806,2
3,19,220904,1
3,19,220302,5
3,19,120105,7
3,19,200606,2
3,19,220199,1
3,19,120103,2
3,19,201302,3
3,19,120101,13
3,19,130801,3
3,19,151805,1
3,19,210402,2
3,19,120106,6
3,19,152101,7
3,19,150802,1
3,19,200204,1
3,19,220703,2
3,19,332399,1
3,19,150504,3
3,19,120313,9
3,19,201107,1
3,19,151701,3
3,19,120307,3
3,19,230103,1
3,19,301801,1
3,19,150101,3
3,19,120501,3
3,19,151903,1
3,19,201405,1
3,19,301701,1
3,19,130101,3
3,19,300604,3
3,19,201108,1
3,19,221202,1
3,19,220399,4
3,19,230705,3
3,19,120204,2
3,19,301603,6
3,19,332303,1
3,19,220304,1
3,19,220201,1
3,19,220801,2
3,19,200906,2
3,19,200601,2
3,19,201102,2
3,19,201111,4
3,19,301301,8
3,19,210103,1
3,19,120309,4
3,19,301805,2
3,19,300206,1
3,19,200803,1
3,19,120306,7
3,19,100101,5
3,19,200202,1
3,19,231301,1
3,19,201301,1
3,19,301606,1
3,19,331903,2
3,19,221006,1
3,19,301303,1
3,19,200505,1
3,19,220205,2
3,19,210601,2
3,19,201502,2
3,19,220902,1
3,19,220106,1
3,19,220607,1
3,19,201103,2
3,19,220515,1
3,19,301609,2
3,19,200607,2
3,19,150505,1
3,19,220102,2
3,19,220608,1
3,19,200902,3
3,19,220699,1
3,19,200103,1
3,19,230402,1
3,19,311801,1
3,19,230101,2
3,19,220110,2
3,19,150506,1
3,19,120302,1
3,19,220299,2
3,19,151802,1
3,19,220512,1
3,19,200704,1
3,19,220710,2
3,19,200105,1
3,19,341502,1
3,19,301406,1
3,19,230304,1
3,19,120303,2
3,19,150199,1
3,19,200501,3
3,19,201306,1
3,19,120107,1
3,19,201401,2
3,19,230102,1
3,19,300601,2
3,19,301802,4
3,19,230399,1
3,19,130201,1
3,19,151801,2
3,19,110201,1
3,19,201201,1
3,19,220104,1
3,19,201505,1
3,19,201104,1
3,19,200709,1
3,19,110203,1
3,19,230704,1
3,19,220702,1
3,19,220709,1
3,19,150501,1
3,19,200602,1
3,19,301006,1
3,20,120106,3
3,20,130201,3
3,20,151803,1
3,20,120104,11
3,20,220512,2
3,20,120313,9
3,20,200204,1
3,20,230301,1
3,20,301301,2
3,20,201102,3
3,20,120105,5
3,20,332303,1
3,20,220110,2
3,20,220402,2
3,20,200603,1
3,20,120102,13
3,20,151902,1
3,20,201201,1
3,20,210301,1
3,20,120201,4
3,20,201303,1
3,20,220504,2
3,20,151805,2
3,20,220699,1
3,20,120101,10
3,20,301603,3
3,20,120301,1
3,20,120309,3
3,20,151503,1
3,20,220111,3
3,20,120306,6
3,20,230703,2
3,20,321601,1
3,20,150504,2
3,20,151802,3
3,20,220208,3
3,20,201403,1
3,20,150501,1
3,20,301602,1
3,20,130801,6
3,20,120501,3
3,20,231601,1
3,20,151701,2
3,20,151501,1
3,20,220109,2
3,20,201103,1
3,20,151801,1
3,20,301802,2
3,20,220106,3
3,20,100101,2
3,20,151813,2
3,20,220302,2
3,20,201501,1
3,20,221202,1
3,20,200607,2
3,20,200709,1
3,20,220603,2
3,20,220205,2
3,20,151903,1
3,20,220799,2
3,20,230701,2
3,20,201502,1
3,20,220599,2
3,20,220399,1
3,20,200799,1
3,20,340301,1
3,20,201107,1
3,20,340201,1
3,20,220513,3
3,20,311803,1
3,20,120205,2
3,20,230102,1
3,20,230204,1
3,20,220403,1
3,20,230901,1
3,20,220802,1
3,20,150801,1
3,20,200807,1
3,20,301805,1
3,20,120307,1
3,20,312601,1
3,20,220503,1
3,20,230101,1
3,20,120303,1
3,20,201111,2
3,20,152101,2
3,20,301206,1
3,20,301609,1
3,20,301801,1
3,20,340802,2
3,20,150503,2
3,20,220299,1
3,20,230399,1
3,20,311004,1
3,20,100104,1
3,20,200502,1
3,20,220606,1
3,20,220113,1
3,20,300704,1
3,20,220108,1
3,20,200701,1
3,20,150802,2
3,20,130803,1
3,20,150105,1
3,20,120103,1
3,20,150102,1
3,20,210705,1
3,20,230705,1
3,20,300602,1
3,20,150502,1
3,20,301302,1
3,21,120102,8
3,21,220603,1
3,21,301802,3
3,21,120104,18
3,21,220113,3
3,21,301603,3
3,21,130801,5
3,21,120303,1
3,21,110203,3
3,21,151813,4
3,21,220205,2
3,21,120105,9
3,21,220599,2
3,21,221101,1
3,21,220902,3
3,21,220703,3
3,21,120101,12
3,21,220601,2
3,21,220512,2
3,21,201399,1
3,21,150504,6
3,21,220111,7
3,21,230302,2
3,21,201107,3
3,21,210503,2
3,21,201401,3
3,21,221004,3
3,21,120106,8
3,21,220208,5
3,21,231001,1
3,21,151299,1
3,21,151301,1
3,21,120313,9
3,21,301801,2
3,21,310901,1
3,21,220307,1
3,21,301608,2
3,21,220299,2
3,21,230502,4
3,21,230501,3
3,21,120306,4
3,21,230311,1
3,21,220302,3
3,21,221202,1
3,21,311812,1
3,21,341502,1
3,21,120301,1
3,21,230703,2
3,21,300403,1
3,21,301301,3
3,21,201502,6
3,21,220399,2
3,21,220101,1
3,21,220405,3
3,21,150501,2
3,21,130803,2
3,21,301303,1
3,21,221003,2
3,21,230701,1
3,21,210501,1
3,21,152101,5
3,21,311405,1
3,21,220801,1
3,21,200705,1
3,21,220403,3
3,21,230601,1
3,21,301206,1
3,21,200105,1
3,21,120309,3
3,21,300301,1
3,21,230310,1
3,21,120305,3
3,21,220202,3
3,21,311406,1
3,21,120302,4
3,21,151704,1
3,21,231702,2
3,21,220107,1
3,21,120107,1
3,21,120307,1
3,21,150199,1
3,21,230599,1
3,21,151802,1
3,21,201109,2
3,21,150404,1
3,21,220606,1
3,21,230603,1
3,21,120109,1
3,21,200301,1
3,21,220513,1
3,21,220106,1
3,21,150503,2
3,21,220308,1
3,21,210302,1
3,21,200199,1
3,21,300203,1
3,21,220604,1
3,21,231601,2
3,21,200599,1
3,21,311913,1
3,21,120103,2
3,21,200607,1
3,21,311412,1
3,21,220799,3
3,21,100402,1
3,21,200399,1
3,21,201111,2
3,21,201302,1
3,21,220108,1
3,21,231404,1
3,21,200501,2
3,21,200602,1
3,21,210505,2
3,21,210601,1
3,21,301406,1
3,21,201403,1
3,21,200905,1
3,21,151803,3
3,21,301804,1
3,21,201299,1
3,21,311012,1
3,21,220709,1
3,21,150502,1
3,21,220502,1
3,21,230301,1
3,21,312010,1
3,21,130101,1
3,21,220102,1
3,21,200805,1
3,21,220401,1
3,21,220605,1
3,21,341501,1
3,21,341505,1
3,21,150102,1
3,21,230604,2
3,21,100101,1
3,21,220699,1
3,21,231099,1
3,21,200204,1
3,21,300402,2
3,21,301302,1
3,21,300206,1
3,21,120201,2
3,21,230101,2
3,21,201102,1
3,21,301101,1
3,21,221201,1
3,21,311402,1
3,21,300499,1
3,21,151801,1
3,21,200809,1
3,21,220608,2
3,21,220204,1
3,21,330105,1
3,21,220402,1
3,21,201306,1
3,21,200906,1
3,21,220304,1
3,21,301607,1
3,21,341506,1
3,21,151304,1
3,21,200102,1
3,21,220503,2
3,21,220201,1
3,21,201405,1
3,21,301304,1
3,21,150506,1
3,21,220607,1
3,21,201106,1
3,21,220409,1
3,21,201505,1
3,21,151902,1
3,21,301004,1
3,21,220109,1
3,22,220708,1
3,22,230901,1
3,22,152101,5
3,22,120102,18
3,22,221202,2
3,22,120101,16
3,22,151805,3
3,22,120313,8
3,22,120106,5
3,22,120105,8
3,22,300704,1
3,22,301802,3
3,22,120104,23
3,22,200601,1
3,22,220201,3
3,22,100101,4
3,22,120201,3
3,22,201302,1
3,22,100404,1
3,22,151299,1
3,22,120302,2
3,22,220607,2
3,22,300602,1
3,22,301607,1
3,22,150105,1
3,22,201103,3
3,22,220202,1
3,22,130801,3
3,22,151803,1
3,22,151802,1
3,22,201111,3
3,22,151701,1
3,22,130201,1
3,22,231201,2
3,22,201107,3
3,22,311902,1
3,22,220399,5
3,22,220102,5
3,22,150505,1
3,22,220199,2
3,22,311702,2
3,22,301801,2
3,22,312603,1
3,22,200204,1
3,22,220513,3
3,22,200599,3
3,22,200903,1
3,22,231601,3
3,22,120103,3
3,22,200805,1
3,22,220902,1
3,22,220905,2
3,22,220106,1
3,22,231404,2
3,22,220301,2
3,22,220608,2
3,22,220599,1
3,22,220601,3
3,22,230399,1
3,22,220107,2
3,22,220302,10
3,22,311903,2
3,22,150502,1
3,22,220514,1
3,22,220205,3
3,22,220101,1
3,22,220801,3
3,22,220699,1
3,22,200711,1
3,22,120309,2
3,22,150501,2
3,22,151899,1
3,22,230502,3
3,22,200902,4
3,22,200806,1
3,22,220299,2
3,22,200103,1
3,22,120303,1
3,22,150904,1
3,22,150509,2
3,22,230703,2
3,22,231401,1
3,22,220208,1
3,22,220605,1
3,22,150506,1
3,22,220307,1
3,22,340802,1
3,22,220606,2
3,22,301004,1
3,22,220304,1
3,22,151801,1
3,22,201199,1
3,22,150101,2
3,22,220111,3
3,22,100402,3
3,22,150504,1
3,22,221004,6
3,22,151099,1
3,22,220109,1
3,22,230599,2
3,22,200703,1
3,22,120501,1
3,22,110107,1
3,22,220104,1
3,22,220901,1
3,22,220799,1
3,22,120306,2
3,22,201101,1
3,22,220108,1
3,22,220512,2
3,22,220305,1
3,22,130101,1
3,22,220403,1
3,22,200199,1
3,22,201306,1
3,22,201201,1
3,22,311804,1
3,22,301603,2
3,22,200505,1
3,22,311803,1
3,22,220103,1
3,22,200709,1
3,22,151813,1
3,22,221003,1
3,22,120305,1
3,22,220703,1
3,22,120205,1
3,22,300206,1
3,22,200101,1
3,22,200301,1
3,22,300701,1
3,22,120307,1
3,22,301606,1
3,22,220204,1
3,22,200299,1
3,22,311017,1
3,23,301603,10
3,23,120106,8
3,23,152101,16
3,23,200902,4
3,23,120101,22
3,23,220108,2
3,23,201401,6
3,23,200606,1
3,23,220403,1
3,23,120105,13
3,23,220111,2
3,23,120501,1
3,23,120303,5
3,23,120313,14
3,23,230304,4
3,23,340703,1
3,23,120104,29
3,23,220513,3
3,23,300604,2
3,23,201003,2
3,23,312001,1
3,23,220205,3
3,23,220514,1
3,23,120306,4
3,23,120102,26
3,23,220299,1
3,23,230703,2
3,23,220208,9
3,23,150505,3
3,23,200805,2
3,23,201102,3
3,23,220802,4
3,23,120201,5
3,23,301802,2
3,23,120302,11
3,23,301004,1
3,23,210601,2
3,23,301302,2
3,23,151804,1
3,23,120309,3
3,23,151813,2
3,23,120307,5
3,23,200501,4
3,23,151805,1
3,23,201101,1
3,23,150501,1
3,23,151802,3
3,23,201403,2
3,23,151099,1
3,23,201109,2
3,23,231102,1
3,23,151801,2
3,23,110107,1
3,23,231103,1
3,23,301303,3
3,23,120103,6
3,23,301301,3
3,23,201005,1
3,23,150102,2
3,23,201306,1
3,23,231301,1
3,23,311604,4
3,23,231702,1
3,23,312601,1
3,23,130801,2
3,23,120109,1
3,23,220799,1
3,23,200809,1
3,23,220512,4
3,23,221202,1
3,23,311701,2
3,23,220405,1
3,23,150503,2
3,23,201201,1
3,23,150502,1
3,23,231601,3
3,23,300606,1
3,23,220607,1
3,23,311401,1
3,23,230401,1
3,23,100102,1
3,23,120305,5
3,23,130803,1
3,23,201404,2
3,23,151003,1
3,23,200804,1
3,23,300701,1
3,23,200801,1
3,23,201104,1
3,23,200709,3
3,23,220710,1
3,23,231007,2
3,23,151806,1
3,23,200803,3
3,23,150506,2
3,23,321707,1
3,23,220101,1
3,23,220699,1
3,23,151902,1
3,23,120301,4
3,23,220604,1
3,23,220703,1
3,23,150504,3
3,23,200802,1
3,23,130101,2
3,23,120204,2
3,23,220399,1
3,23,201399,1
3,23,300704,1
3,23,310901,1
3,23,220106,1
3,23,230203,1
3,23,201499,1
3,23,301801,2
3,23,220104,1
3,23,220905,1
3,23,100101,1
3,23,230901,1
3,23,120205,2
3,23,311702,1
3,23,200505,1
3,23,230604,1
3,23,301804,1
3,23,220301,1
3,23,311407,1
3,23,150103,1
3,23,230103,1
3,23,200608,1
3,23,201001,1
3,23,312205,1
3,23,200101,1
3,23,311402,1
3,23,201103,1
3,23,311801,1
3,24,220601,1
3,24,130801,5
3,24,150102,2
3,24,120104,23
3,24,201503,1
3,24,100101,6
3,24,120313,13
3,24,220199,3
3,24,200607,2
3,24,130201,1
3,24,120307,10
3,24,151803,4
3,24,301801,3
3,24,150501,1
3,24,300701,3
3,24,220499,3
3,24,221099,1
3,24,201505,1
3,24,120303,1
3,24,210202,1
3,24,301406,1
3,24,120101,14
3,24,120102,20
3,24,230901,2
3,24,220409,1
3,24,220513,1
3,24,220106,6
3,24,151905,1
3,24,220208,5
3,24,230705,1
3,24,231102,2
